,Gold,Oil,Wheat,Copper,VIX_score,fear_composite,stress_index,regime,regime_label
2022-04-01,23.237355869254856,98.76898335204177,100.0,52.264572760080306,54.25846224036742,13.96126267444761,44.457130293387394,0,Elevated stress
2022-05-01,23.237355869254856,98.76898335204177,100.0,52.264572760080306,37.88326151499447,17.112409665236655,40.33235682347278,0,Elevated stress
2022-06-01,20.358001877028244,100.0,74.36836323690956,37.00672548833976,43.60662856272509,12.419369644708492,38.95910390423428,0,Elevated stress
2022-07-01,19.23034825255619,91.78555082063608,65.43390699377517,34.08072029348791,26.845331615925392,5.66666260416244,30.492239438773666,0,Elevated stress
2022-08-01,17.859098592095165,81.35066875916175,65.61699011351153,32.61211004866359,37.156485022071834,6.296092280072314,31.75659961379929,0,Elevated stress
2022-09-01,16.479636515382907,69.776802032972,82.09447088978396,30.896859541048535,50.21576258357321,10.523835015542206,34.54782109108475,0,Elevated stress
2022-10-01,15.754324465282494,77.876204650165,76.34566093006225,30.257849677309032,37.17919299703726,9.911575677402123,31.489732376773862,0,Elevated stress
2022-11-01,18.767790088235024,70.99632016895615,60.124496521420724,37.34305068955086,25.141947586164346,9.060722799404274,27.945076087645887,0,Elevated stress
2022-12-01,20.78497735905666,70.66267899441738,63.12705968509704,39.0470859023691,27.617532722638114,7.577362792650119,28.84070642616481,0,Elevated stress
2023-01-01,20.78497735905666,70.66267899441738,63.12705968509704,39.0470859023691,22.461956019564905,7.994888233721836,27.39841477551078,0,Elevated stress
2023-02-01,21.036785811296852,66.96962905054284,48.40717685829367,45.59416659267317,25.414490936975145,10.548362750629195,29.073656147857957,0,Elevated stress
2023-03-01,24.871359415495135,65.38195664911768,48.517026730135484,45.75111657133578,20.87213352427901,12.468298878821034,28.73539181458922,0,Elevated stress
2023-04-01,25.448871360751923,66.65899367744223,37.89820578542658,40.49327090330754,14.240289362500679,8.420320992706602,25.515117471024325,0,Elevated stress
2023-05-01,24.731771726902743,56.661292063213544,34.16331014280483,35.13453034776983,19.146037187622934,9.267586217386429,25.019708900273052,0,Elevated stress
2023-06-01,23.560323003886687,59.59502767476783,40.314902965946544,37.600895555722936,9.266408948622924,5.21312709674435,21.49461276633777,0,Elevated stress
2023-07-01,24.912414814557422,72.43442413981802,44.635664591724634,43.28475136338266,9.357256010238256,5.19807333330349,24.282816856619803,0,Elevated stress
2023-08-01,24.028353884977392,74.53980168226741,31.0508971072867,38.30717580541239,9.220984334832863,10.974417419324993,25.327258265157937,0,Elevated stress
2023-09-01,21.562293582855354,82.77726544055955,26.437202489930428,37.26457570021956,18.192141957679556,8.14146452218428,27.948514820526896,0,Elevated stress
2023-10-01,21.562293582855354,82.77726544055955,26.437202489930428,37.26457570021956,19.600270329734794,11.284249935849497,29.15664968555977,0,Elevated stress
2023-11-01,26.76264413074513,65.71559782365642,30.648114243866715,39.57399092951007,7.744719042092534,10.388235767529066,24.087742247158523,0,Elevated stress
2023-12-01,27.427739590896046,60.75701814092145,39.10655437568656,40.72870121700917,6.677264443638801,14.220025325189264,24.2301564254073,0,Elevated stress
2024-01-01,27.04455586631469,65.58904397202139,34.30977663859392,41.22197105117517,10.992505285279012,14.241264655640432,26.227532623677472,0,Elevated stress
2024-02-01,26.970657484441347,68.36171264103834,31.709996338337604,39.69731106090541,8.834883781476499,23.437217833450127,28.127889091940045,0,Elevated stress
2024-03-01,31.670130827332443,74.01058047428901,29.183449285975826,43.48654648410932,7.949125472218231,17.852271596890994,28.632073425908988,0,Elevated stress
2024-04-01,33.695530514405306,72.58398379289125,32.80849505675576,56.065018132373304,13.94503587075965,16.83501474318403,31.62546993207598,0,Elevated stress
2024-05-01,34.557693894713346,66.90059409124822,46.50311241303551,57.0852036850957,7.744719042092534,12.847562018531274,28.190454478400053,0,Elevated stress
2024-06-01,34.68907250815144,72.13529605618155,28.194800439399486,52.16367787257084,6.654552136743767,11.148937296546876,27.758076662474455,0,Elevated stress
2024-07-01,37.39325612949289,67.95904528469504,24.350054924935918,46.99551179725527,15.55757500487017,10.325199208312267,29.620631501867482,0,Elevated stress
2024-08-01,39.235276370526314,62.94293793212953,25.155620651775905,46.65919194175189,12.468770578019328,33.29485629685507,34.01876040571945,0,Elevated stress
2024-09-01,39.235276370526314,62.94293793212953,25.155620651775905,46.65919194175189,16.39790870033838,14.078574569310774,30.39343141052909,0,Elevated stress
2024-10-01,45.92730641767921,58.00736405083271,30.684730867813983,50.43721741586672,31.001588475265176,13.761822780184394,35.67121987037307,0,Elevated stress
2024-11-01,43.702102452064445,56.557752790506704,25.082387403881356,45.21300694081345,9.084714825392265,15.843307825716447,28.431625507117033,0,Elevated stress
2024-12-01,43.702102452064445,56.557752790506704,25.082387403881356,45.21300694081345,17.806041404323206,13.167811835586216,30.37914948326376,0,Elevated stress
2025-01-01,47.95817882152161,61.7694401765118,29.07359941413401,49.282512474075325,15.716556821205796,14.716245535637572,32.17933146845975,0,Elevated stress
2025-02-01,48.62327762276944,58.582605639177466,25.778103258879526,54.94394838355688,22.98432608236185,19.555187574821197,35.790535927200054,0,Elevated stress
2025-03-01,56.45117371064563,60.56143810748184,25.778103258879526,66.27802480590137,29.002953119727902,24.373371622917006,41.79648178048916,1,Crisis / panic
2025-04-01,61.43803484697275,45.294521437417565,22.26290735994141,55.964123244863835,34.49920576236741,35.51507454286117,43.90672787391908,1,Crisis / panic
2025-05-01,60.99737089082665,48.26277013987413,25.33870377151227,58.03811885186814,20.576877866573188,10.890918623178809,34.13849460009992,1,Crisis / panic
2025-06-01,60.99737089082665,48.26277013987413,25.33870377151227,58.03811885186814,16.39790870033838,9.987323465780117,32.65890506087981,1,Crisis / panic
2025-07-01,61.11506437124398,58.00736405083271,23.764188941779565,50.81838775914188,16.375196393443343,12.8850323048507,34.139773252033564,1,Crisis / panic
2025-08-01,66.05539739173926,51.96732737321276,22.99523983888686,55.03362797626955,13.286394132557302,43.734214030339686,41.429013129308835,1,Crisis / panic
2025-09-01,76.1030247284607,50.080531276896146,21.53057488099597,61.45739388088598,15.375880881639507,42.718989035233704,44.17093554861544,1,Crisis / panic
2025-10-01,79.97317767385482,48.481360363496925,25.33870377151227,67.29819966720831,18.0104478344489,43.37117300910699,46.24258715862775,1,Crisis / panic
2025-11-01,86.43529347694258,45.6856858930418,24.899304284145003,69.9887905854817,15.53486269797514,45.467978605235444,47.166244098594355,1,Crisis / panic
2025-12-01,89.37213104183087,44.38563867453404,21.384108385206886,79.95515699621905,12.355211209508969,44.91007686363891,47.46187028793061,1,Crisis / panic
2026-01-01,100.0,53.34790367424416,25.924569754668624,85.94169746640719,18.0104478344489,45.46419061847439,53.3655373027306,1,Crisis / panic
2026-02-01,100.0,53.34790367424416,25.924569754668624,85.94169746640719,23.50670047708839,46.04449824534955,55.15949000224124,1,Crisis / panic
2026-03-01,100.0,53.34790367424416,25.924569754668624,85.94169746640719,35.748352318087,75.40627424897461,66.1724295554471,1,Crisis / panic
2026-04-01,97.28487762731334,99.2061637992874,38.484071768582936,86.59192797065123,16.7612969467997,59.12669067683679,62.80715464567,1,Crisis / panic
2026-05-01,95.80140386210758,78.8311077934149,36.54339069937751,96.31165411859786,13.19554707094198,46.862905538642096,56.29050285923665,1,Crisis / panic
2026-06-01,93.46672551452056,84.35343055252059,36.28707433174661,100.0,14.85350648691296,22.000232900864354,51.302469857072175,1,Crisis / panic
